step, train_loss_step, train_metric_step
80,1.9627894163131714,8.996094703674316
81,1.8557252883911133,8.994107246398926
82,1.904428243637085,9.127884864807129
83,1.9003057479858398,8.97179889678955
84,1.912958025932312,8.64531421661377
85,1.9020534753799438,8.773713111877441
86,1.8131017684936523,8.790243148803711
87,1.931916356086731,8.832226753234863
88,2.005671501159668,8.73670768737793
89,2.1395797729492188,8.870895385742188
90,2.070221424102783,8.95280647277832
91,1.9646245241165161,8.5878324508667
92,1.9606472253799438,7.76010274887085
93,1.873266339302063,8.48344898223877
94,1.9351935386657715,8.213133811950684
95,2.000999689102173,8.465856552124023
96,1.9000730514526367,9.282353401184082
97,2.0322275161743164,8.547637939453125
98,1.9338788986206055,8.416428565979004
99,1.988132357597351,8.76595401763916
100,1.923076868057251,9.107857704162598
101,1.9337571859359741,8.219876289367676
102,1.9305084943771362,8.373373985290527
103,1.9532686471939087,8.10775089263916
104,1.8259984254837036,8.850593566894531
105,2.058898448944092,8.806610107421875
106,1.842200756072998,9.05882740020752
107,1.912916898727417,8.7509126663208
108,1.9630047082901,8.534370422363281
109,1.8653227090835571,9.245266914367676
110,2.1355042457580566,8.688865661621094
111,1.9240562915802002,8.551274299621582
1,1.945212721824646,8.955020904541016
2,2.0010626316070557,8.808008193969727
3,1.9202607870101929,8.649402618408203
4,1.938886046409607,8.647909164428711
5,1.917507290840149,8.31718921661377
6,1.9660309553146362,8.79115104675293
7,1.946630597114563,8.766571998596191
8,2.031944990158081,8.563619613647461
9,1.9036328792572021,8.743246078491211
10,1.8358286619186401,9.169225692749023
11,1.9408705234527588,9.288742065429688
12,2.087066173553467,8.479948043823242
13,1.9436097145080566,9.24411678314209
14,1.9652005434036255,8.941736221313477
15,2.002873420715332,8.451523780822754
16,1.9058523178100586,8.763346672058105
17,1.9369745254516602,8.98505687713623
18,2.0366554260253906,8.319406509399414
19,2.055750608444214,8.907853126525879
20,1.9729552268981934,8.423651695251465
21,2.0764381885528564,7.8588457107543945
22,1.8578606843948364,9.064693450927734
23,1.8961544036865234,8.854543685913086
24,1.9878453016281128,8.867982864379883
25,1.8915486335754395,9.172737121582031
26,1.7733972072601318,8.840032577514648
27,2.026479959487915,9.003297805786133
28,1.9149158000946045,8.20871353149414
29,2.002537727355957,8.572461128234863
30,1.977843165397644,8.763663291931152
31,1.9413838386535645,8.235015869140625
32,1.9091627597808838,8.96955394744873
33,1.822952151298523,8.927309036254883
34,1.9028977155685425,8.909933090209961
35,1.81907057762146,8.415877342224121
36,1.911399006843567,8.893697738647461
37,1.9290070533752441,8.661903381347656
38,1.9402024745941162,8.66297435760498
39,1.9383666515350342,8.761441230773926
40,1.9229567050933838,8.726659774780273
41,1.9167238473892212,8.615063667297363
42,1.9937654733657837,8.451836585998535
43,1.840340256690979,8.424566268920898
44,1.909118890762329,8.778629302978516
45,1.8701720237731934,9.014144897460938
46,1.9573588371276855,8.805586814880371
47,1.8759387731552124,8.841261863708496
48,1.8423435688018799,9.056743621826172
49,1.8143473863601685,9.088094711303711
50,1.8392505645751953,9.14984130859375
51,1.8664019107818604,9.27655029296875
52,1.9289714097976685,9.14087963104248
53,1.9903455972671509,8.512535095214844
54,1.8653337955474854,8.734542846679688
55,1.9437215328216553,8.571566581726074
56,1.950523853302002,8.528609275817871
57,1.8359220027923584,9.138412475585938
58,1.878261923789978,9.138245582580566
59,1.9699115753173828,9.149085998535156
60,1.899084210395813,9.198919296264648
61,1.8616243600845337,9.075094223022461
62,1.958897352218628,9.161544799804688
63,1.873834490776062,8.722283363342285
64,1.9333462715148926,8.65791130065918
65,1.8169068098068237,8.822765350341797
66,1.9524574279785156,8.928455352783203
67,1.8894909620285034,9.378546714782715
68,1.8055495023727417,9.193145751953125
69,1.942855954170227,8.59670639038086
70,1.9182419776916504,8.961305618286133
71,1.8513048887252808,9.022133827209473
72,1.9498283863067627,8.77256965637207
73,1.8096991777420044,9.385583877563477
74,1.9480739831924438,8.816555976867676
75,1.883522391319275,8.737268447875977
76,1.9369760751724243,8.496256828308105
77,1.859380841255188,8.85161304473877
78,1.805539846420288,8.801376342773438
79,2.0267162322998047,8.869115829467773
80,1.9951591491699219,9.526070594787598
81,1.835176706314087,9.568034172058105
82,1.7697426080703735,9.405547142028809
83,1.949653148651123,8.956496238708496
84,1.7533750534057617,8.804230690002441
85,1.9153833389282227,8.504355430603027
86,1.8949244022369385,8.88959789276123
87,1.9048792123794556,9.01077938079834
88,1.910142183303833,8.649860382080078
89,1.878074288368225,9.282967567443848
90,1.924828052520752,8.445589065551758
91,1.849763035774231,9.237433433532715
92,1.852730393409729,9.066705703735352
93,1.8207792043685913,9.24673843383789
94,1.947609782218933,8.893355369567871
95,1.8974409103393555,8.835489273071289
96,1.9089725017547607,9.370121955871582
97,2.008552074432373,8.796368598937988
98,1.8244990110397339,9.326845169067383
99,1.7581552267074585,9.103887557983398
100,1.7995638847351074,9.32284164428711
101,1.844294786453247,8.955172538757324
102,1.9372358322143555,9.260027885437012
103,1.9332051277160645,9.139835357666016
104,1.847401738166809,8.560710906982422
105,1.7603739500045776,9.159852981567383
106,1.834850788116455,9.41751766204834
107,1.8736690282821655,9.535332679748535
108,1.959241271018982,8.820211410522461
109,1.8267099857330322,8.83780288696289
110,1.8562159538269043,8.712714195251465
111,1.8690186738967896,8.762296676635742
1,2.0198378562927246,8.56117057800293
2,1.8544327020645142,8.921666145324707
3,1.748833179473877,9.463065147399902
4,1.8733763694763184,9.235937118530273
5,1.8240656852722168,9.510589599609375
6,1.969938039779663,9.35159969329834
7,1.9798851013183594,9.052008628845215
8,1.7993861436843872,8.67153549194336
9,1.905574083328247,9.096853256225586
10,1.8110021352767944,9.050265312194824
11,1.9458329677581787,9.314611434936523
12,2.0559139251708984,9.324806213378906
13,1.9151426553726196,8.825955390930176
14,1.8549556732177734,9.047684669494629
15,1.86435067653656,8.487671852111816
16,1.8736228942871094,8.774486541748047
17,1.9505434036254883,8.48651123046875
18,1.753685474395752,9.211932182312012
19,1.8953709602355957,9.154081344604492
20,1.8310405015945435,9.108990669250488
21,2.0733425617218018,8.7207670211792
22,1.9665741920471191,8.743829727172852
23,1.8937703371047974,8.996968269348145
24,1.74853515625,9.658930778503418
25,1.7323920726776123,9.248228073120117
26,1.8733352422714233,8.995138168334961
27,1.9287993907928467,9.292887687683105
28,1.8609474897384644,9.311415672302246
29,1.7379626035690308,8.900192260742188
30,1.897911787033081,8.506056785583496
31,1.7371810674667358,9.594087600708008
32,1.8092907667160034,9.564908981323242
33,1.8552817106246948,9.318412780761719
34,2.0018739700317383,8.711647033691406
35,1.9079352617263794,8.634992599487305
36,1.821415662765503,8.460546493530273
37,1.858363151550293,8.58427906036377
38,1.820752739906311,8.190324783325195
39,1.9517748355865479,8.878150939941406
40,1.9553157091140747,8.842138290405273
41,1.979000210762024,9.39526081085205
42,1.8283722400665283,9.333229064941406
43,1.963066577911377,9.197114944458008
44,1.897326111793518,8.659326553344727
45,1.8768165111541748,8.969584465026855
46,1.854305624961853,9.041837692260742
47,1.8846646547317505,8.523929595947266
48,1.7362886667251587,9.11944580078125
49,1.954041838645935,9.018875122070312
50,1.8619705438613892,9.238252639770508
51,1.859168291091919,9.201619148254395
52,2.016702651977539,9.40787410736084
53,1.8640655279159546,8.706709861755371
54,1.8925158977508545,9.302734375
55,1.822742223739624,9.509401321411133
56,1.8019487857818604,8.840713500976562
57,1.9066178798675537,9.46576976776123
58,1.8060060739517212,9.554585456848145
59,1.8650610446929932,9.509507179260254
60,1.9973094463348389,8.874192237854004
61,1.976694107055664,9.443475723266602
62,1.836179494857788,9.18203353881836
63,1.8043774366378784,8.69584846496582
64,1.8611294031143188,8.874333381652832
65,1.9498982429504395,8.820734977722168
66,1.8005057573318481,8.94884204864502
67,1.8793891668319702,9.06297779083252
68,2.067570924758911,9.062578201293945
69,1.7950774431228638,9.983348846435547
70,1.824378252029419,9.424890518188477
71,1.8800443410873413,9.439726829528809
72,1.8852773904800415,9.831807136535645
73,1.948163628578186,9.495036125183105
74,1.7890123128890991,9.470600128173828
75,1.9750279188156128,9.438243865966797
76,1.9129374027252197,8.563858985900879
77,1.9887447357177734,8.997871398925781
78,1.85860276222229,8.561744689941406
79,1.8810187578201294,8.579192161560059
80,1.8063457012176514,8.767538070678711
81,1.8230698108673096,8.807133674621582
82,1.9249018430709839,9.021782875061035
83,1.7991559505462646,9.595104217529297
84,1.7887506484985352,9.663753509521484
85,1.9232444763183594,9.201682090759277
86,1.8534164428710938,9.202482223510742
87,1.8597530126571655,9.267601013183594
88,1.8293412923812866,8.925293922424316
89,1.8340815305709839,8.973349571228027
90,1.7767399549484253,9.425280570983887
91,1.7740248441696167,9.361248016357422
92,1.7088279724121094,9.56934642791748
93,1.8274863958358765,9.710590362548828
94,1.8036794662475586,9.779001235961914
95,1.9012904167175293,9.264115333557129
96,1.8003294467926025,9.033882141113281
97,1.8878521919250488,9.376603126525879
98,1.9213179349899292,9.13065242767334
99,1.956310749053955,9.415361404418945
100,1.8234801292419434,9.05387020111084
101,1.9494141340255737,9.262847900390625
102,1.7908552885055542,9.517074584960938
103,1.879600167274475,9.096822738647461
104,1.890811800956726,8.800213813781738
105,1.9220950603485107,9.2904634475708
106,1.84980046749115,8.564398765563965
107,1.9811629056930542,8.865116119384766
108,1.829152226448059,9.715760231018066
109,1.806896448135376,9.425899505615234
110,1.7297996282577515,9.347174644470215
111,1.860486388206482,9.513520240783691
1,1.8516820669174194,9.268736839294434
2,1.8941131830215454,9.357905387878418
3,1.8315379619598389,8.81778621673584
4,1.876707911491394,9.006324768066406
5,1.8667614459991455,8.892634391784668
6,1.8866407871246338,9.134883880615234
7,1.8584511280059814,9.047884941101074
8,1.9000951051712036,8.894397735595703
9,1.843251347541809,9.50082015991211
10,1.9654790163040161,9.323760032653809
11,1.945393681526184,8.954127311706543
12,1.9282596111297607,8.925711631774902
13,2.0261313915252686,8.727679252624512
14,1.8963340520858765,9.070631980895996
15,2.0688729286193848,8.747535705566406
16,1.9842745065689087,8.546762466430664
17,1.8299353122711182,9.0182523727417
18,1.8257075548171997,9.207965850830078
19,1.9271107912063599,9.279211044311523
20,2.047833204269409,9.09801959991455
21,1.877577543258667,9.16867446899414
22,1.8891850709915161,9.504148483276367
23,1.8282287120819092,9.016491889953613
24,1.8387702703475952,8.99095630645752
25,1.9774616956710815,8.937746047973633
26,1.8783318996429443,8.749380111694336
27,1.7649837732315063,9.18783950805664
28,1.8818565607070923,8.805257797241211
29,1.9148313999176025,8.7899751663208
30,1.8023666143417358,9.130980491638184
31,1.864101767539978,9.430423736572266
32,1.832259178161621,9.34941577911377
33,1.9090763330459595,9.455940246582031
34,1.786945104598999,9.31181526184082
35,1.8039838075637817,9.412959098815918
36,2.019253969192505,9.206801414489746
37,2.017949104309082,8.957798957824707
38,1.8931784629821777,9.424880981445312
39,1.8944352865219116,9.286478042602539
40,1.9042868614196777,9.340192794799805
41,1.7920817136764526,9.648250579833984
42,1.915569543838501,9.803487777709961
43,1.7249003648757935,9.435020446777344
44,1.7679917812347412,8.946168899536133
45,1.9366201162338257,9.590845108032227
46,1.8861268758773804,9.256518363952637
47,1.9204694032669067,8.83623218536377
48,1.9391999244689941,9.188095092773438
49,1.842637300491333,8.99946117401123
50,1.792691946029663,9.1444673538208
51,1.8437612056732178,9.415393829345703
52,2.0054192543029785,9.531091690063477
53,1.9124045372009277,9.257014274597168
54,1.8748071193695068,8.89919376373291
55,1.9174010753631592,9.239208221435547
56,1.832733392715454,9.226088523864746
57,1.9077768325805664,9.289033889770508
58,1.8796833753585815,9.220806121826172
59,1.7804163694381714,9.860897064208984
60,1.8744703531265259,9.076969146728516
61,1.9856078624725342,9.187593460083008
62,1.794581651687622,9.414727210998535
63,1.8728567361831665,9.058680534362793
64,1.9146203994750977,8.978775978088379
65,1.916971206665039,8.933180809020996
66,1.764243721961975,9.22568130493164
67,1.8334989547729492,8.957696914672852
68,1.9483739137649536,8.840309143066406
69,1.8804123401641846,9.312445640563965
70,1.82976496219635,9.212662696838379
71,1.8797637224197388,9.192490577697754
72,1.931758999824524,9.083776473999023
73,1.7581437826156616,9.671831130981445
74,1.7858006954193115,9.619009971618652
75,1.968599557876587,8.972402572631836
76,1.8736259937286377,9.060820579528809
77,1.8986680507659912,8.762845039367676
78,1.8276416063308716,9.306732177734375
79,1.8298346996307373,8.893814086914062
80,1.848444938659668,9.266809463500977
81,1.7566585540771484,9.206358909606934
82,1.7368621826171875,9.157193183898926
83,1.815553069114685,9.169198036193848
84,1.9395321607589722,9.056206703186035
85,1.9002742767333984,9.168044090270996
86,1.939780831336975,9.098392486572266
87,1.866504430770874,9.437232971191406
88,1.9021837711334229,9.301803588867188
89,1.9305999279022217,8.855961799621582
90,1.8230360746383667,9.673995971679688
91,1.798836350440979,9.428385734558105
92,1.9137464761734009,8.590545654296875
93,1.8668667078018188,9.165898323059082
94,1.8783527612686157,8.992871284484863
95,1.8040008544921875,9.404977798461914
96,2.0106866359710693,9.366493225097656
97,1.8449225425720215,9.188228607177734
98,1.864561676979065,9.344256401062012
99,1.8822190761566162,8.987323760986328
100,1.8336074352264404,9.10529613494873
101,1.9846748113632202,9.22932243347168
102,1.7174099683761597,8.945812225341797
103,1.8760638236999512,9.049604415893555
104,1.909602165222168,9.622127532958984
105,1.7021875381469727,9.550683975219727
106,1.9502722024917603,9.542924880981445
107,1.8055256605148315,9.510862350463867
108,1.84687340259552,9.13254451751709
109,1.968979001045227,9.202066421508789
110,2.052442789077759,9.180452346801758
111,1.9276251792907715,8.915170669555664
1,1.9252785444259644,8.998226165771484
2,1.803684115409851,9.404450416564941
3,1.7988111972808838,9.441758155822754
4,1.8459573984146118,9.815587043762207
5,1.8170017004013062,9.651263236999512
6,1.7517229318618774,9.286041259765625
7,1.8382487297058105,9.652950286865234
8,1.8798214197158813,9.046907424926758
9,1.6921790838241577,9.527175903320312
10,1.742262840270996,9.561211585998535
11,1.8145992755889893,9.319524765014648
12,1.900960922241211,9.688264846801758
13,1.9641927480697632,9.38571548461914
14,1.9533252716064453,9.128812789916992
15,1.9423140287399292,9.30924129486084
16,1.8920228481292725,8.951681137084961
17,1.822601556777954,9.367188453674316
18,1.8440043926239014,9.379127502441406
19,1.98185133934021,9.045636177062988
20,1.8720890283584595,9.323375701904297
21,1.96498441696167,9.061050415039062
22,1.9019904136657715,8.982711791992188
23,1.851151943206787,9.07341194152832
24,1.8309564590454102,9.377840042114258
25,1.8332675695419312,9.833725929260254
26,1.8757905960083008,9.570450782775879
27,1.846506953239441,10.018845558166504
28,1.9577291011810303,9.111347198486328
29,1.9448662996292114,9.066546440124512
30,1.8568508625030518,10.081523895263672
31,1.8358376026153564,8.942665100097656
32,1.995841383934021,9.32575798034668
33,1.8976410627365112,9.8265380859375
34,1.8699532747268677,9.277897834777832
35,2.0058693885803223,9.383443832397461
36,1.9120819568634033,9.293842315673828
37,1.9295634031295776,9.295448303222656
38,1.887382984161377,9.007938385009766
39,1.8241567611694336,8.78028678894043
40,1.7525209188461304,9.239511489868164
41,1.8368927240371704,8.958536148071289
42,1.934327244758606,9.449893951416016
43,1.9519199132919312,9.330121994018555
44,1.8887321949005127,9.662320137023926
45,1.822133183479309,9.577836036682129
46,1.7527129650115967,9.752243995666504
47,1.8102014064788818,9.254117965698242
48,1.731180191040039,9.905527114868164
49,1.8112525939941406,8.894449234008789
50,1.9468270540237427,9.301016807556152
51,1.8780567646026611,9.02589225769043
52,1.7050386667251587,9.786336898803711
53,1.9009819030761719,9.009592056274414
54,1.863113522529602,9.46368408203125
55,1.7214069366455078,9.141833305358887
56,1.8017209768295288,8.841360092163086
57,1.9175622463226318,9.169271469116211
58,1.8591176271438599,9.932363510131836
59,1.6963967084884644,9.66522216796875
60,1.7840524911880493,9.328813552856445
61,1.919543743133545,9.453042030334473
62,1.8186525106430054,9.261255264282227
63,1.7962225675582886,9.206035614013672
64,1.812947392463684,9.293327331542969
65,1.7515110969543457,9.9429931640625
66,1.7953494787216187,9.940008163452148
67,1.9020264148712158,9.720481872558594
68,1.8836331367492676,9.55423355102539
69,1.9510610103607178,9.169490814208984
70,1.7616721391677856,9.465559959411621
71,1.8389852046966553,9.010563850402832
72,1.772019624710083,9.21159553527832
73,1.8101286888122559,9.358685493469238
74,1.9550493955612183,9.305889129638672
75,1.8873392343521118,9.308732986450195
76,1.8129260540008545,9.575834274291992
77,1.7811349630355835,10.100341796875
78,1.9513285160064697,9.236797332763672
79,1.907791256904602,8.868217468261719
80,1.7616300582885742,9.216885566711426
81,1.6900968551635742,9.481502532958984
82,1.8871886730194092,8.911304473876953
83,1.940714716911316,9.540427207946777
84,1.7862128019332886,9.496572494506836
85,1.6744049787521362,9.332502365112305
86,1.8872902393341064,9.342885971069336
87,1.8265557289123535,9.461028099060059
88,1.860144853591919,9.674646377563477
89,1.8867491483688354,9.252778053283691
90,1.876603126525879,9.623441696166992
91,1.8956562280654907,9.80362606048584
92,1.7315908670425415,9.748714447021484
93,1.9166635274887085,9.538089752197266
94,1.8482158184051514,9.387284278869629
95,1.9759706258773804,8.793963432312012
96,1.8403786420822144,9.434346199035645
97,1.8601270914077759,9.058784484863281
98,1.8857625722885132,9.475360870361328
99,1.8951798677444458,9.124515533447266
100,1.7727481126785278,9.727010726928711
101,1.9073492288589478,9.479124069213867
102,1.7739399671554565,9.844358444213867
103,1.7364541292190552,9.663604736328125
104,1.8263671398162842,9.593626022338867
105,1.8326361179351807,9.441251754760742
106,1.8470665216445923,9.310896873474121
107,1.9081709384918213,9.305785179138184
108,1.839561939239502,9.447417259216309
109,1.9243217706680298,9.68366813659668
110,1.7183752059936523,9.838136672973633
111,1.8811343908309937,9.093174934387207
1,1.7176851034164429,9.526355743408203
2,1.9057323932647705,9.18452262878418
3,1.8867881298065186,9.006834030151367
4,1.8765982389450073,9.449041366577148
5,1.7548437118530273,9.449448585510254
6,1.826809287071228,8.826587677001953
7,1.834285020828247,9.307699203491211
8,1.8299415111541748,9.617180824279785
9,1.8529393672943115,9.21665096282959
10,1.8805948495864868,9.478996276855469
11,1.8820922374725342,9.065277099609375
12,1.9689404964447021,8.93204116821289
13,1.7917131185531616,9.306289672851562
14,1.7599997520446777,9.930031776428223
15,1.7826762199401855,9.556001663208008
16,1.8121140003204346,9.363856315612793
17,1.6859270334243774,9.837493896484375
18,1.753256916999817,10.220576286315918
19,1.7908824682235718,9.156331062316895
20,1.8437507152557373,10.023698806762695
21,1.956738829612732,9.430599212646484
22,1.8604929447174072,9.49971866607666
23,1.8567317724227905,8.930014610290527
24,1.8456108570098877,9.364578247070312
25,1.7498688697814941,9.343358039855957
26,1.7734827995300293,9.756196975708008
27,1.851140022277832,9.577404022216797
28,1.9161553382873535,9.535188674926758
29,1.9024474620819092,9.737272262573242
30,1.7712758779525757,8.934423446655273
31,1.8335872888565063,9.225091934204102
32,1.8090319633483887,9.41639232635498
33,1.9060354232788086,8.824352264404297
34,1.7493563890457153,9.35220718383789
35,1.9421356916427612,9.357458114624023
36,1.889299750328064,9.338430404663086
37,1.9018129110336304,9.277264595031738
38,1.7466922998428345,9.359790802001953
39,1.8280452489852905,9.214144706726074
40,1.8265223503112793,9.78422737121582
41,1.764664649963379,9.548657417297363
42,1.7792701721191406,9.497469902038574
43,1.850398063659668,9.269708633422852
44,1.7406492233276367,10.10141658782959
45,1.8305684328079224,9.639359474182129
46,1.8154683113098145,9.242244720458984
47,1.7526416778564453,9.130362510681152
48,1.9554338455200195,8.999710083007812
49,1.8930310010910034,9.394015312194824
50,1.8350762128829956,9.366549491882324
51,1.800663948059082,8.995224952697754
52,1.9805588722229004,9.222930908203125
53,1.8353270292282104,9.034807205200195
54,1.8021577596664429,9.287940979003906
55,1.7707831859588623,9.589323997497559
56,1.8390483856201172,9.14026165008545
57,1.7781217098236084,9.628243446350098
58,1.8865723609924316,10.031925201416016
59,1.9174609184265137,9.178317070007324
60,1.7682830095291138,9.30714225769043
61,1.7939008474349976,9.470751762390137
62,1.7576663494110107,10.11740493774414
63,1.839734435081482,10.089010238647461
64,1.88736891746521,9.607207298278809
65,1.886900782585144,9.004989624023438
66,1.7090158462524414,9.350395202636719
67,1.822859287261963,9.30461311340332
68,1.8355367183685303,9.308416366577148
69,1.8564748764038086,9.432730674743652
70,1.8811858892440796,9.939485549926758
71,1.832109808921814,9.888018608093262
72,1.7842310667037964,9.740970611572266
73,1.7859866619110107,9.7749662399292
74,1.793318510055542,9.541987419128418
75,1.7854282855987549,9.325474739074707
76,1.772541880607605,9.292186737060547
77,1.7961065769195557,9.570138931274414
78,1.7984167337417603,9.813704490661621
79,1.7589280605316162,9.765279769897461
80,1.8916603326797485,9.652360916137695
81,1.8011184930801392,9.850903511047363
82,1.8652900457382202,10.063034057617188
83,1.7714310884475708,10.020421981811523
84,1.8893264532089233,9.504951477050781
85,1.7788902521133423,9.393251419067383
86,1.8072320222854614,9.025705337524414
87,1.8222591876983643,9.512056350708008
88,1.9440420866012573,9.731681823730469
89,1.7896387577056885,9.145036697387695
90,1.9510431289672852,9.424882888793945
91,1.9223076105117798,10.129044532775879
92,1.7162914276123047,9.758098602294922
93,1.8451271057128906,9.259279251098633
94,1.9289696216583252,8.950596809387207
95,1.900161623954773,9.097686767578125
96,1.6659715175628662,9.592339515686035
97,1.748194694519043,10.06423568725586
98,1.91655695438385,9.602185249328613
99,1.7959731817245483,9.650346755981445
100,1.7916412353515625,9.386636734008789
101,1.8124855756759644,9.249433517456055
102,1.8928231000900269,9.530045509338379
103,1.8250283002853394,9.795604705810547
104,1.9157482385635376,9.217764854431152
105,1.7690354585647583,9.674720764160156
106,1.75203537940979,9.41740608215332
107,1.8205753564834595,9.1297025680542
108,1.8622527122497559,9.460890769958496
109,1.8107523918151855,9.415671348571777
110,1.7741988897323608,9.63020133972168
111,1.848116159439087,9.411758422851562
1,1.8960996866226196,9.443599700927734
2,1.8098971843719482,9.533915519714355
3,1.861937165260315,9.388936042785645
4,1.7318960428237915,9.859126091003418
5,1.76346755027771,9.194869995117188
6,1.854785442352295,9.083955764770508
7,1.9647520780563354,9.324305534362793
8,1.7574782371520996,9.991402626037598
9,1.7390798330307007,9.844741821289062
10,1.8043290376663208,9.758289337158203
11,1.8026349544525146,9.647769927978516
12,1.9142264127731323,9.31003189086914
13,1.823073387145996,9.360188484191895
14,1.8024301528930664,9.543086051940918
15,1.7769763469696045,9.381207466125488
16,1.8092117309570312,10.211307525634766
17,1.9155714511871338,9.493800163269043
18,1.8114211559295654,9.37757396697998
19,1.7947379350662231,9.171011924743652
20,1.7957156896591187,9.555139541625977
21,1.9276562929153442,9.521575927734375
22,1.783950924873352,9.813570976257324
23,1.9161137342453003,9.795402526855469
24,1.7763053178787231,9.551939010620117
25,1.858259677886963,9.429342269897461
26,1.7361063957214355,9.530004501342773
27,1.861259937286377,9.830828666687012
28,1.7676172256469727,10.107123374938965
29,1.8902400732040405,9.425259590148926
30,1.7453293800354004,9.15630054473877
31,1.934433937072754,9.745494842529297
32,1.8573970794677734,9.118480682373047
33,1.8221548795700073,9.572112083435059
34,1.799131155014038,9.510915756225586
35,1.6641548871994019,9.984373092651367
36,1.7804458141326904,9.995912551879883
37,1.7013700008392334,9.651639938354492
38,1.9434669017791748,9.623282432556152
39,1.9181867837905884,9.696904182434082
40,1.8182615041732788,9.019487380981445
41,1.8740147352218628,9.372525215148926
42,1.7367480993270874,9.16575813293457
43,1.8865410089492798,9.861454963684082
44,1.9443514347076416,9.379325866699219
45,1.7834120988845825,9.203113555908203
46,1.8818795680999756,9.59308910369873
47,1.817721962928772,9.64370346069336
48,1.7565244436264038,9.20471477508545
49,1.7353404760360718,9.618989944458008
50,1.8030961751937866,9.637081146240234
51,1.8410528898239136,8.967199325561523
52,1.7887849807739258,9.570337295532227
53,1.8389902114868164,9.554817199707031
54,1.791649341583252,9.757874488830566
55,1.8140993118286133,9.382025718688965
56,1.7722779512405396,9.587386131286621
57,1.75946843624115,9.27565860748291
58,1.849348545074463,9.528846740722656
59,1.8982408046722412,9.0971040725708
60,1.8455218076705933,9.584863662719727
61,1.8276201486587524,10.069463729858398
62,1.814543604850769,10.19522762298584
63,1.900490164756775,9.908594131469727
64,1.7435431480407715,10.387740135192871
65,1.8848289251327515,9.836194038391113
66,1.8967390060424805,9.411527633666992
67,1.7354404926300049,10.453132629394531
68,1.8810549974441528,9.269278526306152
69,1.8459620475769043,9.797676086425781
70,1.7672375440597534,9.560138702392578
71,1.8306580781936646,9.41585922241211
72,1.7725659608840942,9.54165267944336
73,1.8473856449127197,9.494632720947266
74,1.8392257690429688,9.643999099731445
75,1.8844740390777588,9.542741775512695
76,1.7742738723754883,9.628479957580566
77,1.8921117782592773,9.282954216003418
78,1.8687031269073486,8.623605728149414
79,1.804911494255066,9.351655960083008
80,1.8506925106048584,9.147571563720703
81,1.888720989227295,9.624505996704102
82,1.934783697128296,8.9332857131958
83,1.7615875005722046,9.371038436889648
84,1.6743428707122803,9.204721450805664
85,1.8251168727874756,9.476661682128906
86,1.735386610031128,9.505260467529297
87,1.844495415687561,9.947563171386719
88,1.9079153537750244,9.41026496887207
89,1.7714271545410156,9.9330415725708
90,1.8446449041366577,9.65200424194336
91,1.8033149242401123,9.339828491210938
92,1.7410078048706055,9.607625961303711
93,1.7850862741470337,9.511646270751953
94,1.8738596439361572,9.039566040039062
95,1.8951032161712646,9.759326934814453
96,1.7548246383666992,9.845826148986816
97,1.8330551385879517,9.441444396972656
98,1.7956442832946777,9.805678367614746
99,1.8113940954208374,9.570574760437012
100,1.869739294052124,9.4205322265625
101,1.7454137802124023,9.65131664276123
102,1.822210669517517,9.668139457702637
103,1.8538092374801636,9.807262420654297
104,1.825645089149475,9.103994369506836
105,1.8765554428100586,9.431129455566406
106,1.847787618637085,9.271320343017578
107,1.782427191734314,9.455843925476074
108,1.7958160638809204,9.293129920959473
109,1.7888598442077637,9.599142074584961
110,1.7815864086151123,10.15176010131836
111,1.6998530626296997,10.373790740966797
1,1.6843351125717163,10.0729341506958
2,1.7511526346206665,9.79943561553955
3,1.8034838438034058,9.769887924194336
4,1.904284119606018,9.046480178833008
5,1.8665761947631836,9.583258628845215
6,1.7894165515899658,9.497845649719238
7,1.7679386138916016,9.88306999206543
8,1.8027199506759644,9.2899751663208
9,1.881188154220581,9.808456420898438
10,1.9291566610336304,9.290663719177246
11,1.658031940460205,9.783346176147461
12,1.7616394758224487,9.316461563110352
13,1.8377023935317993,9.527240753173828
14,1.9446014165878296,9.324101448059082
15,1.8980114459991455,9.346333503723145
16,1.706170916557312,10.260528564453125
17,1.8219515085220337,9.419769287109375
18,1.8582402467727661,9.44420337677002
19,1.8267717361450195,9.678586959838867
20,1.8875434398651123,9.44506549835205
21,1.8218419551849365,9.629769325256348
22,1.7083450555801392,9.458325386047363
23,1.8025753498077393,10.024092674255371
24,1.7832831144332886,9.865079879760742
25,1.9081883430480957,9.812562942504883
26,1.9570940732955933,9.42575740814209
27,1.8130195140838623,9.520362854003906
28,1.924193263053894,9.080055236816406
29,1.9188669919967651,9.442350387573242
30,1.8213231563568115,9.748136520385742
31,1.8764339685440063,9.642377853393555
32,1.8948088884353638,9.791187286376953
33,1.8748857975006104,9.986599922180176
34,1.6857293844223022,9.959452629089355
35,1.8264044523239136,9.51573371887207
36,1.9733961820602417,9.344286918640137
37,1.7438212633132935,9.342923164367676
38,1.9245977401733398,9.119064331054688
39,1.9678046703338623,9.116752624511719
40,1.7316968441009521,9.579771995544434
41,1.9013712406158447,9.641014099121094
42,1.8596473932266235,9.096261024475098
43,1.7517741918563843,9.922033309936523
44,1.7518898248672485,9.508853912353516
45,1.725831389427185,10.059572219848633
46,1.8359036445617676,9.151021957397461
47,1.8261692523956299,9.679991722106934
